title,price,image,product_url,product_type,vendor
Casio SA-46 Mini Keyboard,360,https://cdn.shopify.com/s/files/1/2461/8229/products/products_2FC32-SA46_2FC32-SA46_1622166348191.jpg?v=1622167305,https://www.sweelee.com.my/collections/keyboards/products/casio-sa-46-mini-keyboard,5,28
Nord Wave 2 Wavetable and FM Synthesizer,11715,https://cdn.shopify.com/s/files/1/2461/8229/products/products_2FN10-10891_2FN10-10891_1610077387660.jpg?v=1611563554,https://www.sweelee.com.my/collections/keyboards/products/nord-wave-2-wavetable-and-fm-synthesizer,5,29
Novation Summit 61 Key 16-voice Synthesizer,7335,https://cdn.shopify.com/s/files/1/2461/8229/products/products_2FN16-NOVSYNTH09_2FN16-NOVSYNTH09_1597667926661.jpg?v=1597669308,https://www.sweelee.com.my/collections/keyboards/products/novation-summit-61-key-16-voice-synthesizer,5,27
"Arturia Minibrute SE Analog Synthesizer, Red",2585,https://cdn.shopify.com/s/files/1/2461/8229/products/A26-MINIBRUTE-RED_001.jpg?v=1539828516,https://www.sweelee.com.my/collections/keyboards/products/arturia-minibrute-se-analog-synthesizer-red,5,30
Akai Timbre Wolf Analog 4-voice Polyphonic Synthesizer,1610,https://cdn.shopify.com/s/files/1/2461/8229/products/A63-TIMBREWOLFXEU_1560305743811.jpg?v=1560305808,https://www.sweelee.com.my/collections/keyboards/products/akai-timbre-wolf-analog-4-voice-polyphonic-synthesizer,5,
"Nord Lead A1R Rack Synthesizer, UK Plug",5920,https://cdn.shopify.com/s/files/1/2461/8229/products/N10-10706_001.jpg?v=1513873669,https://www.sweelee.com.my/collections/keyboards/products/nord-lead-a1r-rack-synthesizer-uk-plug,5,29
"Nord Lead A1R Rack Synthesizer, EUR Plug",5920,https://cdn.shopify.com/s/files/1/2461/8229/products/N10-10701_001.jpg?v=1513873607,https://www.sweelee.com.my/collections/keyboards/products/nord-lead-a1r-rack-synthesizer-eur-plug,5,29
Nord Lead A1 Synthesizer,6850,https://cdn.shopify.com/s/files/1/2461/8229/products/N10-10691_001.jpg?v=1513873606,https://www.sweelee.com.my/collections/keyboards/products/nord-lead-a1-synthesizer,5,29
"Arturia Minibrute SE Analog Synthesizer, Special Sequencer Edition",2585,https://cdn.shopify.com/s/files/1/2461/8229/products/products_2FA26-MINIBRUTE-SE_2FA26-MINIBRUTE-SE_1590045008342.jpg?v=1590045026,https://www.sweelee.com.my/collections/keyboards/products/arturia-minibrute-se-analog-synthesizer-special-sequencer-edition,5,30
Nord Lead 4 Synthesizer,9030,https://cdn.shopify.com/s/files/1/2461/8229/products/N10-10651_001.jpg?v=1513873546,https://www.sweelee.com.my/collections/keyboards/products/nord-lead-4-synthesizer,5,29
Arturia Minibrute Analog Synthesizer,2255,https://cdn.shopify.com/s/files/1/2461/8229/products/A26-MINIBRUTE_1521083005317.jpg?v=1521128876,https://www.sweelee.com.my/collections/keyboards/products/arturia-minibrute-analog-synthesizer,5,30
